"","steps","date","interval","interval_seq"
"13742",737,2012-11-17,1705,2012-11-17 16:05:00
"13743",753,2012-11-17,1710,2012-11-17 16:10:00
"13744",733,2012-11-17,1715,2012-11-17 16:15:00
"13745",733,2012-11-17,1720,2012-11-17 16:20:00
"13746",721,2012-11-17,1725,2012-11-17 16:25:00
"13747",750,2012-11-17,1730,2012-11-17 16:30:00
"13748",104,2012-11-17,1735,2012-11-17 16:35:00
"13749",33,2012-11-17,1740,2012-11-17 16:40:00
"13750",57,2012-11-17,1745,2012-11-17 16:45:00
"13751",71,2012-11-17,1750,2012-11-17 16:50:00
"13752",10,2012-11-17,1755,2012-11-17 16:55:00
"13753",89,2012-11-17,1800,2012-11-17 17:00:00
"13754",99,2012-11-17,1805,2012-11-17 17:05:00
"13755",26,2012-11-17,1810,2012-11-17 17:10:00
"13756",25,2012-11-17,1815,2012-11-17 17:15:00
"13757",0,2012-11-17,1820,2012-11-17 17:20:00
"13758",9,2012-11-17,1825,2012-11-17 17:25:00
"13759",57,2012-11-17,1830,2012-11-17 17:30:00
"13760",16,2012-11-17,1835,2012-11-17 17:35:00
"13761",46,2012-11-17,1840,2012-11-17 17:40:00
"13762",50,2012-11-17,1845,2012-11-17 17:45:00
"13763",89,2012-11-17,1850,2012-11-17 17:50:00
"13764",78,2012-11-17,1855,2012-11-17 17:55:00
"13765",0,2012-11-17,1900,2012-11-17 18:00:00
"13766",6,2012-11-17,1905,2012-11-17 18:05:00
"13767",0,2012-11-17,1910,2012-11-17 18:10:00
"13768",9,2012-11-17,1915,2012-11-17 18:15:00
"13769",92,2012-11-17,1920,2012-11-17 18:20:00
"13770",43,2012-11-17,1925,2012-11-17 18:25:00
"13771",60,2012-11-17,1930,2012-11-17 18:30:00
"13772",0,2012-11-17,1935,2012-11-17 18:35:00
"13773",55,2012-11-17,1940,2012-11-17 18:40:00
"13774",0,2012-11-17,1945,2012-11-17 18:45:00
"13775",55,2012-11-17,1950,2012-11-17 18:50:00
"13776",85,2012-11-17,1955,2012-11-17 18:55:00
"13777",0,2012-11-17,2000,2012-11-17 19:00:00
"13778",0,2012-11-17,2005,2012-11-17 19:05:00
"13779",42,2012-11-17,2010,2012-11-17 19:10:00
"13780",0,2012-11-17,2015,2012-11-17 19:15:00
"13781",0,2012-11-17,2020,2012-11-17 19:20:00
"13782",0,2012-11-17,2025,2012-11-17 19:25:00
"13783",26,2012-11-17,2030,2012-11-17 19:30:00
"13784",0,2012-11-17,2035,2012-11-17 19:35:00
"13785",0,2012-11-17,2040,2012-11-17 19:40:00
"13786",0,2012-11-17,2045,2012-11-17 19:45:00
"13787",60,2012-11-17,2050,2012-11-17 19:50:00
"13788",74,2012-11-17,2055,2012-11-17 19:55:00
"13789",45,2012-11-17,2100,2012-11-17 20:00:00
"13790",0,2012-11-17,2105,2012-11-17 20:05:00
"13791",0,2012-11-17,2110,2012-11-17 20:10:00
"13792",0,2012-11-17,2115,2012-11-17 20:15:00
"13793",0,2012-11-17,2120,2012-11-17 20:20:00
"13794",0,2012-11-17,2125,2012-11-17 20:25:00
"13795",0,2012-11-17,2130,2012-11-17 20:30:00
"13796",0,2012-11-17,2135,2012-11-17 20:35:00
"13797",0,2012-11-17,2140,2012-11-17 20:40:00
"13798",0,2012-11-17,2145,2012-11-17 20:45:00
"13799",0,2012-11-17,2150,2012-11-17 20:50:00
"13800",0,2012-11-17,2155,2012-11-17 20:55:00
"13801",0,2012-11-17,2200,2012-11-17 21:00:00
"13802",0,2012-11-17,2205,2012-11-17 21:05:00
"13803",0,2012-11-17,2210,2012-11-17 21:10:00
"13804",0,2012-11-17,2215,2012-11-17 21:15:00
"13805",0,2012-11-17,2220,2012-11-17 21:20:00
"13806",0,2012-11-17,2225,2012-11-17 21:25:00
"13807",0,2012-11-17,2230,2012-11-17 21:30:00
"13808",0,2012-11-17,2235,2012-11-17 21:35:00
"13809",0,2012-11-17,2240,2012-11-17 21:40:00
"13810",0,2012-11-17,2245,2012-11-17 21:45:00
"13811",0,2012-11-17,2250,2012-11-17 21:50:00
"13812",0,2012-11-17,2255,2012-11-17 21:55:00
"13813",0,2012-11-17,2300,2012-11-17 22:00:00
"13814",0,2012-11-17,2305,2012-11-17 22:05:00
"13815",0,2012-11-17,2310,2012-11-17 22:10:00
"13816",0,2012-11-17,2315,2012-11-17 22:15:00
"13817",0,2012-11-17,2320,2012-11-17 22:20:00
"13818",0,2012-11-17,2325,2012-11-17 22:25:00
"13819",0,2012-11-17,2330,2012-11-17 22:30:00
"13820",0,2012-11-17,2335,2012-11-17 22:35:00
"13821",0,2012-11-17,2340,2012-11-17 22:40:00
"13822",0,2012-11-17,2345,2012-11-17 22:45:00
"13823",0,2012-11-17,2350,2012-11-17 22:50:00
"13824",0,2012-11-17,2355,2012-11-17 22:55:00
"13825",0,2012-11-18,0,2012-11-17 23:00:00
"13826",0,2012-11-18,5,2012-11-17 23:05:00
"13827",0,2012-11-18,10,2012-11-17 23:10:00
"13828",0,2012-11-18,15,2012-11-17 23:15:00
"13829",0,2012-11-18,20,2012-11-17 23:20:00
"13830",0,2012-11-18,25,2012-11-17 23:25:00
"13831",0,2012-11-18,30,2012-11-17 23:30:00
"13832",0,2012-11-18,35,2012-11-17 23:35:00
"13833",0,2012-11-18,40,2012-11-17 23:40:00
"13834",0,2012-11-18,45,2012-11-17 23:45:00
"13835",0,2012-11-18,50,2012-11-17 23:50:00
"13836",0,2012-11-18,55,2012-11-17 23:55:00
"13837",0,2012-11-18,100,2012-11-18 00:00:00
"13838",0,2012-11-18,105,2012-11-18 00:05:00
"13839",0,2012-11-18,110,2012-11-18 00:10:00
"13840",0,2012-11-18,115,2012-11-18 00:15:00
"13841",0,2012-11-18,120,2012-11-18 00:20:00
"13842",0,2012-11-18,125,2012-11-18 00:25:00
"13843",0,2012-11-18,130,2012-11-18 00:30:00
"13844",0,2012-11-18,135,2012-11-18 00:35:00
"13845",0,2012-11-18,140,2012-11-18 00:40:00
"13846",0,2012-11-18,145,2012-11-18 00:45:00
"13847",0,2012-11-18,150,2012-11-18 00:50:00
"13848",0,2012-11-18,155,2012-11-18 00:55:00
"13849",0,2012-11-18,200,2012-11-18 01:00:00
"13850",0,2012-11-18,205,2012-11-18 01:05:00
"13851",0,2012-11-18,210,2012-11-18 01:10:00
"13852",0,2012-11-18,215,2012-11-18 01:15:00
"13853",0,2012-11-18,220,2012-11-18 01:20:00
"13854",0,2012-11-18,225,2012-11-18 01:25:00
"13855",0,2012-11-18,230,2012-11-18 01:30:00
"13856",0,2012-11-18,235,2012-11-18 01:35:00
"13857",0,2012-11-18,240,2012-11-18 01:40:00
"13858",0,2012-11-18,245,2012-11-18 01:45:00
"13859",0,2012-11-18,250,2012-11-18 01:50:00
"13860",0,2012-11-18,255,2012-11-18 01:55:00
"13861",0,2012-11-18,300,2012-11-18 02:00:00
"13862",0,2012-11-18,305,2012-11-18 02:05:00
"13863",0,2012-11-18,310,2012-11-18 02:10:00
"13864",0,2012-11-18,315,2012-11-18 02:15:00
"13865",0,2012-11-18,320,2012-11-18 02:20:00
"13866",0,2012-11-18,325,2012-11-18 02:25:00
"13867",0,2012-11-18,330,2012-11-18 02:30:00
"13868",0,2012-11-18,335,2012-11-18 02:35:00
"13869",0,2012-11-18,340,2012-11-18 02:40:00
"13870",0,2012-11-18,345,2012-11-18 02:45:00
"13871",0,2012-11-18,350,2012-11-18 02:50:00
"13872",0,2012-11-18,355,2012-11-18 02:55:00
"13873",0,2012-11-18,400,2012-11-18 03:00:00
"13874",0,2012-11-18,405,2012-11-18 03:05:00
"13875",0,2012-11-18,410,2012-11-18 03:10:00
"13876",0,2012-11-18,415,2012-11-18 03:15:00
"13877",0,2012-11-18,420,2012-11-18 03:20:00
"13878",0,2012-11-18,425,2012-11-18 03:25:00
"13879",0,2012-11-18,430,2012-11-18 03:30:00
"13880",0,2012-11-18,435,2012-11-18 03:35:00
"13881",0,2012-11-18,440,2012-11-18 03:40:00
"13882",0,2012-11-18,445,2012-11-18 03:45:00
"13883",0,2012-11-18,450,2012-11-18 03:50:00
"13884",0,2012-11-18,455,2012-11-18 03:55:00
"13885",0,2012-11-18,500,2012-11-18 04:00:00
"13886",0,2012-11-18,505,2012-11-18 04:05:00
"13887",0,2012-11-18,510,2012-11-18 04:10:00
"13888",0,2012-11-18,515,2012-11-18 04:15:00
"13889",0,2012-11-18,520,2012-11-18 04:20:00
"13890",0,2012-11-18,525,2012-11-18 04:25:00
"13891",0,2012-11-18,530,2012-11-18 04:30:00
"13892",0,2012-11-18,535,2012-11-18 04:35:00
"13893",0,2012-11-18,540,2012-11-18 04:40:00
"13894",0,2012-11-18,545,2012-11-18 04:45:00
"13895",0,2012-11-18,550,2012-11-18 04:50:00
"13896",0,2012-11-18,555,2012-11-18 04:55:00
"13897",0,2012-11-18,600,2012-11-18 05:00:00
"13898",0,2012-11-18,605,2012-11-18 05:05:00
"13899",0,2012-11-18,610,2012-11-18 05:10:00
"13900",0,2012-11-18,615,2012-11-18 05:15:00
"13901",0,2012-11-18,620,2012-11-18 05:20:00
"13902",0,2012-11-18,625,2012-11-18 05:25:00
"13903",0,2012-11-18,630,2012-11-18 05:30:00
"13904",0,2012-11-18,635,2012-11-18 05:35:00
"13905",0,2012-11-18,640,2012-11-18 05:40:00
"13906",0,2012-11-18,645,2012-11-18 05:45:00
"13907",0,2012-11-18,650,2012-11-18 05:50:00
"13908",0,2012-11-18,655,2012-11-18 05:55:00
"13909",0,2012-11-18,700,2012-11-18 06:00:00
"13910",0,2012-11-18,705,2012-11-18 06:05:00
"13911",0,2012-11-18,710,2012-11-18 06:10:00
"13912",0,2012-11-18,715,2012-11-18 06:15:00
"13913",0,2012-11-18,720,2012-11-18 06:20:00
"13914",0,2012-11-18,725,2012-11-18 06:25:00
"13915",0,2012-11-18,730,2012-11-18 06:30:00
"13916",0,2012-11-18,735,2012-11-18 06:35:00
"13917",0,2012-11-18,740,2012-11-18 06:40:00
"13918",0,2012-11-18,745,2012-11-18 06:45:00
"13919",0,2012-11-18,750,2012-11-18 06:50:00
"13920",35,2012-11-18,755,2012-11-18 06:55:00
"13921",82,2012-11-18,800,2012-11-18 07:00:00
"13922",137,2012-11-18,805,2012-11-18 07:05:00
"13923",100,2012-11-18,810,2012-11-18 07:10:00
"13924",0,2012-11-18,815,2012-11-18 07:15:00
"13925",159,2012-11-18,820,2012-11-18 07:20:00
"13926",163,2012-11-18,825,2012-11-18 07:25:00
"13927",186,2012-11-18,830,2012-11-18 07:30:00
"13928",153,2012-11-18,835,2012-11-18 07:35:00
"13929",131,2012-11-18,840,2012-11-18 07:40:00
"13930",152,2012-11-18,845,2012-11-18 07:45:00
"13931",113,2012-11-18,850,2012-11-18 07:50:00
"13932",13,2012-11-18,855,2012-11-18 07:55:00
"13933",11,2012-11-18,900,2012-11-18 08:00:00
"13934",94,2012-11-18,905,2012-11-18 08:05:00
"13935",0,2012-11-18,910,2012-11-18 08:10:00
"13936",0,2012-11-18,915,2012-11-18 08:15:00
"13937",13,2012-11-18,920,2012-11-18 08:20:00
"13938",16,2012-11-18,925,2012-11-18 08:25:00
"13939",0,2012-11-18,930,2012-11-18 08:30:00
"13940",47,2012-11-18,935,2012-11-18 08:35:00
"13941",0,2012-11-18,940,2012-11-18 08:40:00
"13942",0,2012-11-18,945,2012-11-18 08:45:00
"13943",0,2012-11-18,950,2012-11-18 08:50:00
"13944",0,2012-11-18,955,2012-11-18 08:55:00
"13945",0,2012-11-18,1000,2012-11-18 09:00:00
"13946",0,2012-11-18,1005,2012-11-18 09:05:00
"13947",0,2012-11-18,1010,2012-11-18 09:10:00
"13948",0,2012-11-18,1015,2012-11-18 09:15:00
"13949",0,2012-11-18,1020,2012-11-18 09:20:00
"13950",0,2012-11-18,1025,2012-11-18 09:25:00
"13951",0,2012-11-18,1030,2012-11-18 09:30:00
"13952",0,2012-11-18,1035,2012-11-18 09:35:00
"13953",0,2012-11-18,1040,2012-11-18 09:40:00
"13954",0,2012-11-18,1045,2012-11-18 09:45:00
"13955",35,2012-11-18,1050,2012-11-18 09:50:00
"13956",173,2012-11-18,1055,2012-11-18 09:55:00
"13957",30,2012-11-18,1100,2012-11-18 10:00:00
"13958",10,2012-11-18,1105,2012-11-18 10:05:00
"13959",0,2012-11-18,1110,2012-11-18 10:10:00
"13960",0,2012-11-18,1115,2012-11-18 10:15:00
"13961",0,2012-11-18,1120,2012-11-18 10:20:00
"13962",0,2012-11-18,1125,2012-11-18 10:25:00
"13963",29,2012-11-18,1130,2012-11-18 10:30:00
"13964",47,2012-11-18,1135,2012-11-18 10:35:00
"13965",0,2012-11-18,1140,2012-11-18 10:40:00
"13966",0,2012-11-18,1145,2012-11-18 10:45:00
"13967",0,2012-11-18,1150,2012-11-18 10:50:00
"13968",26,2012-11-18,1155,2012-11-18 10:55:00
"13969",51,2012-11-18,1200,2012-11-18 11:00:00
"13970",170,2012-11-18,1205,2012-11-18 11:05:00
"13971",0,2012-11-18,1210,2012-11-18 11:10:00
"13972",0,2012-11-18,1215,2012-11-18 11:15:00
"13973",0,2012-11-18,1220,2012-11-18 11:20:00
"13974",0,2012-11-18,1225,2012-11-18 11:25:00
"13975",0,2012-11-18,1230,2012-11-18 11:30:00
"13976",0,2012-11-18,1235,2012-11-18 11:35:00
"13977",0,2012-11-18,1240,2012-11-18 11:40:00
"13978",0,2012-11-18,1245,2012-11-18 11:45:00
"13979",19,2012-11-18,1250,2012-11-18 11:50:00
"13980",0,2012-11-18,1255,2012-11-18 11:55:00
"13981",8,2012-11-18,1300,2012-11-18 12:00:00
"13982",207,2012-11-18,1305,2012-11-18 12:05:00
"13983",321,2012-11-18,1310,2012-11-18 12:10:00
"13984",405,2012-11-18,1315,2012-11-18 12:15:00
"13985",335,2012-11-18,1320,2012-11-18 12:20:00
"13986",311,2012-11-18,1325,2012-11-18 12:25:00
"13987",332,2012-11-18,1330,2012-11-18 12:30:00
"13988",9,2012-11-18,1335,2012-11-18 12:35:00
"13989",358,2012-11-18,1340,2012-11-18 12:40:00
"13990",56,2012-11-18,1345,2012-11-18 12:45:00
"13991",0,2012-11-18,1350,2012-11-18 12:50:00
"13992",95,2012-11-18,1355,2012-11-18 12:55:00
"13993",89,2012-11-18,1400,2012-11-18 13:00:00
"13994",0,2012-11-18,1405,2012-11-18 13:05:00
"13995",0,2012-11-18,1410,2012-11-18 13:10:00
"13996",69,2012-11-18,1415,2012-11-18 13:15:00
"13997",0,2012-11-18,1420,2012-11-18 13:20:00
"13998",0,2012-11-18,1425,2012-11-18 13:25:00
"13999",0,2012-11-18,1430,2012-11-18 13:30:00
"14000",0,2012-11-18,1435,2012-11-18 13:35:00
"14001",39,2012-11-18,1440,2012-11-18 13:40:00
"14002",72,2012-11-18,1445,2012-11-18 13:45:00
"14003",46,2012-11-18,1450,2012-11-18 13:50:00
"14004",4,2012-11-18,1455,2012-11-18 13:55:00
"14005",0,2012-11-18,1500,2012-11-18 14:00:00
"14006",0,2012-11-18,1505,2012-11-18 14:05:00
"14007",36,2012-11-18,1510,2012-11-18 14:10:00
"14008",0,2012-11-18,1515,2012-11-18 14:15:00
"14009",0,2012-11-18,1520,2012-11-18 14:20:00
"14010",0,2012-11-18,1525,2012-11-18 14:25:00
"14011",0,2012-11-18,1530,2012-11-18 14:30:00
"14012",143,2012-11-18,1535,2012-11-18 14:35:00
"14013",0,2012-11-18,1540,2012-11-18 14:40:00
"14014",335,2012-11-18,1545,2012-11-18 14:45:00
"14015",681,2012-11-18,1550,2012-11-18 14:50:00
"14016",634,2012-11-18,1555,2012-11-18 14:55:00
"14017",411,2012-11-18,1600,2012-11-18 15:00:00
"14018",725,2012-11-18,1605,2012-11-18 15:05:00
"14019",754,2012-11-18,1610,2012-11-18 15:10:00
"14020",770,2012-11-18,1615,2012-11-18 15:15:00
"14021",726,2012-11-18,1620,2012-11-18 15:20:00
"14022",749,2012-11-18,1625,2012-11-18 15:25:00
"14023",746,2012-11-18,1630,2012-11-18 15:30:00
"14024",785,2012-11-18,1635,2012-11-18 15:35:00
"14025",325,2012-11-18,1640,2012-11-18 15:40:00
"14026",63,2012-11-18,1645,2012-11-18 15:45:00
"14027",22,2012-11-18,1650,2012-11-18 15:50:00
"14028",0,2012-11-18,1655,2012-11-18 15:55:00
"14029",39,2012-11-18,1700,2012-11-18 16:00:00
"14030",0,2012-11-18,1705,2012-11-18 16:05:00
"14031",0,2012-11-18,1710,2012-11-18 16:10:00
"14032",0,2012-11-18,1715,2012-11-18 16:15:00
"14033",42,2012-11-18,1720,2012-11-18 16:20:00
"14034",81,2012-11-18,1725,2012-11-18 16:25:00
"14035",126,2012-11-18,1730,2012-11-18 16:30:00
"14036",13,2012-11-18,1735,2012-11-18 16:35:00
"14037",8,2012-11-18,1740,2012-11-18 16:40:00
"14038",176,2012-11-18,1745,2012-11-18 16:45:00
"14039",167,2012-11-18,1750,2012-11-18 16:50:00
"14040",32,2012-11-18,1755,2012-11-18 16:55:00
"14041",42,2012-11-18,1800,2012-11-18 17:00:00
"14042",176,2012-11-18,1805,2012-11-18 17:05:00
"14043",154,2012-11-18,1810,2012-11-18 17:10:00
"14044",0,2012-11-18,1815,2012-11-18 17:15:00
"14045",80,2012-11-18,1820,2012-11-18 17:20:00
"14046",22,2012-11-18,1825,2012-11-18 17:25:00
"14047",0,2012-11-18,1830,2012-11-18 17:30:00
"14048",0,2012-11-18,1835,2012-11-18 17:35:00
"14049",0,2012-11-18,1840,2012-11-18 17:40:00
"14050",0,2012-11-18,1845,2012-11-18 17:45:00
"14051",7,2012-11-18,1850,2012-11-18 17:50:00
"14052",0,2012-11-18,1855,2012-11-18 17:55:00
"14053",24,2012-11-18,1900,2012-11-18 18:00:00
"14054",177,2012-11-18,1905,2012-11-18 18:05:00
"14055",0,2012-11-18,1910,2012-11-18 18:10:00
"14056",84,2012-11-18,1915,2012-11-18 18:15:00
"14057",8,2012-11-18,1920,2012-11-18 18:20:00
"14058",50,2012-11-18,1925,2012-11-18 18:25:00
"14059",86,2012-11-18,1930,2012-11-18 18:30:00
"14060",47,2012-11-18,1935,2012-11-18 18:35:00
"14061",176,2012-11-18,1940,2012-11-18 18:40:00
"14062",27,2012-11-18,1945,2012-11-18 18:45:00
"14063",8,2012-11-18,1950,2012-11-18 18:50:00
"14064",0,2012-11-18,1955,2012-11-18 18:55:00
"14065",0,2012-11-18,2000,2012-11-18 19:00:00
"14066",64,2012-11-18,2005,2012-11-18 19:05:00
"14067",64,2012-11-18,2010,2012-11-18 19:10:00
"14068",0,2012-11-18,2015,2012-11-18 19:15:00
"14069",0,2012-11-18,2020,2012-11-18 19:20:00
"14070",0,2012-11-18,2025,2012-11-18 19:25:00
"14071",58,2012-11-18,2030,2012-11-18 19:30:00
"14072",82,2012-11-18,2035,2012-11-18 19:35:00
"14073",27,2012-11-18,2040,2012-11-18 19:40:00
"14074",34,2012-11-18,2045,2012-11-18 19:45:00
"14075",0,2012-11-18,2050,2012-11-18 19:50:00
"14076",38,2012-11-18,2055,2012-11-18 19:55:00
"14077",0,2012-11-18,2100,2012-11-18 20:00:00
"14078",0,2012-11-18,2105,2012-11-18 20:05:00
"14079",0,2012-11-18,2110,2012-11-18 20:10:00
"14080",0,2012-11-18,2115,2012-11-18 20:15:00
"14081",0,2012-11-18,2120,2012-11-18 20:20:00
"14082",0,2012-11-18,2125,2012-11-18 20:25:00
"14083",0,2012-11-18,2130,2012-11-18 20:30:00
"14084",0,2012-11-18,2135,2012-11-18 20:35:00
"14085",0,2012-11-18,2140,2012-11-18 20:40:00
"14086",0,2012-11-18,2145,2012-11-18 20:45:00
"14087",0,2012-11-18,2150,2012-11-18 20:50:00
"14088",0,2012-11-18,2155,2012-11-18 20:55:00
"14089",0,2012-11-18,2200,2012-11-18 21:00:00
"14090",0,2012-11-18,2205,2012-11-18 21:05:00
"14091",0,2012-11-18,2210,2012-11-18 21:10:00
"14092",0,2012-11-18,2215,2012-11-18 21:15:00
"14093",0,2012-11-18,2220,2012-11-18 21:20:00
"14094",0,2012-11-18,2225,2012-11-18 21:25:00
"14095",0,2012-11-18,2230,2012-11-18 21:30:00
"14096",0,2012-11-18,2235,2012-11-18 21:35:00
"14097",0,2012-11-18,2240,2012-11-18 21:40:00
"14098",0,2012-11-18,2245,2012-11-18 21:45:00
"14099",0,2012-11-18,2250,2012-11-18 21:50:00
"14100",0,2012-11-18,2255,2012-11-18 21:55:00
"14101",35,2012-11-18,2300,2012-11-18 22:00:00
"14102",0,2012-11-18,2305,2012-11-18 22:05:00
"14103",0,2012-11-18,2310,2012-11-18 22:10:00
"14104",0,2012-11-18,2315,2012-11-18 22:15:00
"14105",0,2012-11-18,2320,2012-11-18 22:20:00
"14106",0,2012-11-18,2325,2012-11-18 22:25:00
"14107",0,2012-11-18,2330,2012-11-18 22:30:00
"14108",0,2012-11-18,2335,2012-11-18 22:35:00
"14109",0,2012-11-18,2340,2012-11-18 22:40:00
"14110",0,2012-11-18,2345,2012-11-18 22:45:00
"14111",0,2012-11-18,2350,2012-11-18 22:50:00
"14112",0,2012-11-18,2355,2012-11-18 22:55:00
"14113",0,2012-11-19,0,2012-11-18 23:00:00
"14114",0,2012-11-19,5,2012-11-18 23:05:00
"14115",0,2012-11-19,10,2012-11-18 23:10:00
"14116",0,2012-11-19,15,2012-11-18 23:15:00
"14117",0,2012-11-19,20,2012-11-18 23:20:00
"14118",0,2012-11-19,25,2012-11-18 23:25:00
"14119",0,2012-11-19,30,2012-11-18 23:30:00
"14120",0,2012-11-19,35,2012-11-18 23:35:00
"14121",0,2012-11-19,40,2012-11-18 23:40:00
"14122",0,2012-11-19,45,2012-11-18 23:45:00
"14123",0,2012-11-19,50,2012-11-18 23:50:00
"14124",0,2012-11-19,55,2012-11-18 23:55:00
"14125",0,2012-11-19,100,2012-11-19 00:00:00
"14126",0,2012-11-19,105,2012-11-19 00:05:00
"14127",0,2012-11-19,110,2012-11-19 00:10:00
"14128",0,2012-11-19,115,2012-11-19 00:15:00
"14129",0,2012-11-19,120,2012-11-19 00:20:00
"14130",0,2012-11-19,125,2012-11-19 00:25:00
"14131",0,2012-11-19,130,2012-11-19 00:30:00
"14132",0,2012-11-19,135,2012-11-19 00:35:00
"14133",0,2012-11-19,140,2012-11-19 00:40:00
"14134",0,2012-11-19,145,2012-11-19 00:45:00
"14135",0,2012-11-19,150,2012-11-19 00:50:00
"14136",0,2012-11-19,155,2012-11-19 00:55:00
"14137",0,2012-11-19,200,2012-11-19 01:00:00
"14138",0,2012-11-19,205,2012-11-19 01:05:00
"14139",0,2012-11-19,210,2012-11-19 01:10:00
"14140",0,2012-11-19,215,2012-11-19 01:15:00
"14141",0,2012-11-19,220,2012-11-19 01:20:00
"14142",0,2012-11-19,225,2012-11-19 01:25:00
"14143",0,2012-11-19,230,2012-11-19 01:30:00
"14144",0,2012-11-19,235,2012-11-19 01:35:00
"14145",0,2012-11-19,240,2012-11-19 01:40:00
"14146",0,2012-11-19,245,2012-11-19 01:45:00
"14147",0,2012-11-19,250,2012-11-19 01:50:00
"14148",0,2012-11-19,255,2012-11-19 01:55:00
"14149",0,2012-11-19,300,2012-11-19 02:00:00
"14150",0,2012-11-19,305,2012-11-19 02:05:00
"14151",0,2012-11-19,310,2012-11-19 02:10:00
"14152",0,2012-11-19,315,2012-11-19 02:15:00
"14153",0,2012-11-19,320,2012-11-19 02:20:00
"14154",0,2012-11-19,325,2012-11-19 02:25:00
"14155",0,2012-11-19,330,2012-11-19 02:30:00
"14156",0,2012-11-19,335,2012-11-19 02:35:00
"14157",0,2012-11-19,340,2012-11-19 02:40:00
"14158",0,2012-11-19,345,2012-11-19 02:45:00
"14159",0,2012-11-19,350,2012-11-19 02:50:00
"14160",0,2012-11-19,355,2012-11-19 02:55:00
"14161",0,2012-11-19,400,2012-11-19 03:00:00
"14162",0,2012-11-19,405,2012-11-19 03:05:00
"14163",0,2012-11-19,410,2012-11-19 03:10:00
"14164",0,2012-11-19,415,2012-11-19 03:15:00
"14165",0,2012-11-19,420,2012-11-19 03:20:00
"14166",0,2012-11-19,425,2012-11-19 03:25:00
"14167",0,2012-11-19,430,2012-11-19 03:30:00
"14168",0,2012-11-19,435,2012-11-19 03:35:00
"14169",0,2012-11-19,440,2012-11-19 03:40:00
"14170",0,2012-11-19,445,2012-11-19 03:45:00
"14171",0,2012-11-19,450,2012-11-19 03:50:00
"14172",0,2012-11-19,455,2012-11-19 03:55:00
"14173",0,2012-11-19,500,2012-11-19 04:00:00
"14174",0,2012-11-19,505,2012-11-19 04:05:00
"14175",0,2012-11-19,510,2012-11-19 04:10:00
"14176",0,2012-11-19,515,2012-11-19 04:15:00
"14177",0,2012-11-19,520,2012-11-19 04:20:00
"14178",0,2012-11-19,525,2012-11-19 04:25:00
"14179",0,2012-11-19,530,2012-11-19 04:30:00
"14180",0,2012-11-19,535,2012-11-19 04:35:00
"14181",0,2012-11-19,540,2012-11-19 04:40:00
"14182",0,2012-11-19,545,2012-11-19 04:45:00
"14183",0,2012-11-19,550,2012-11-19 04:50:00
"14184",0,2012-11-19,555,2012-11-19 04:55:00
"14185",0,2012-11-19,600,2012-11-19 05:00:00
"14186",0,2012-11-19,605,2012-11-19 05:05:00
"14187",0,2012-11-19,610,2012-11-19 05:10:00
"14188",0,2012-11-19,615,2012-11-19 05:15:00
"14189",0,2012-11-19,620,2012-11-19 05:20:00
"14190",37,2012-11-19,625,2012-11-19 05:25:00
"14191",16,2012-11-19,630,2012-11-19 05:30:00
"14192",0,2012-11-19,635,2012-11-19 05:35:00
"14193",36,2012-11-19,640,2012-11-19 05:40:00
"14194",54,2012-11-19,645,2012-11-19 05:45:00
"14195",333,2012-11-19,650,2012-11-19 05:50:00
"14196",652,2012-11-19,655,2012-11-19 05:55:00
"14197",418,2012-11-19,700,2012-11-19 06:00:00
"14198",718,2012-11-19,705,2012-11-19 06:05:00
"14199",739,2012-11-19,710,2012-11-19 06:10:00
"14200",738,2012-11-19,715,2012-11-19 06:15:00
"14201",789,2012-11-19,720,2012-11-19 06:20:00
"14202",756,2012-11-19,725,2012-11-19 06:25:00
"14203",559,2012-11-19,730,2012-11-19 06:30:00
"14204",9,2012-11-19,735,2012-11-19 06:35:00
"14205",546,2012-11-19,740,2012-11-19 06:40:00
"14206",416,2012-11-19,745,2012-11-19 06:45:00
"14207",6,2012-11-19,750,2012-11-19 06:50:00
"14208",27,2012-11-19,755,2012-11-19 06:55:00
"14209",55,2012-11-19,800,2012-11-19 07:00:00
"14210",15,2012-11-19,805,2012-11-19 07:05:00
"14211",64,2012-11-19,810,2012-11-19 07:10:00
"14212",13,2012-11-19,815,2012-11-19 07:15:00
"14213",45,2012-11-19,820,2012-11-19 07:20:00
"14214",0,2012-11-19,825,2012-11-19 07:25:00
"14215",19,2012-11-19,830,2012-11-19 07:30:00
"14216",44,2012-11-19,835,2012-11-19 07:35:00
"14217",56,2012-11-19,840,2012-11-19 07:40:00
"14218",12,2012-11-19,845,2012-11-19 07:45:00
"14219",0,2012-11-19,850,2012-11-19 07:50:00
"14220",0,2012-11-19,855,2012-11-19 07:55:00
"14221",0,2012-11-19,900,2012-11-19 08:00:00
"14222",0,2012-11-19,905,2012-11-19 08:05:00
"14223",0,2012-11-19,910,2012-11-19 08:10:00
"14224",0,2012-11-19,915,2012-11-19 08:15:00
"14225",23,2012-11-19,920,2012-11-19 08:20:00
"14226",39,2012-11-19,925,2012-11-19 08:25:00
"14227",30,2012-11-19,930,2012-11-19 08:30:00
"14228",0,2012-11-19,935,2012-11-19 08:35:00
"14229",0,2012-11-19,940,2012-11-19 08:40:00
"14230",17,2012-11-19,945,2012-11-19 08:45:00
"14231",0,2012-11-19,950,2012-11-19 08:50:00
